Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,TWIIOpen,TWIIHigh,TWIILow,TWIIClose,TWIIVolume,MacroMicroOldMarginMaintenanceRate,Status
2022-12-19,158.144696,148.188368,268154368.33,251272154.05,16882214.28,169562670.0,161.561399,161.325875,96563997.62,96423226.92,140770.7,59769226.0,159.035168,151.612308,364718365.95,347695380.97,17022984.98,229331896.0,14478.45,14493.72,14411.81,14433.32,,162.621,ok
2022-12-20,153.878905,143.898598,256539914.15,239901199.22,16638714.93,166715453.0,156.440795,156.244495,91809693.07,91694490.93,115202.14,58686542.0,154.545929,147.113024,348349607.22,331595690.15,16753917.07,225401995.0,14410.75,14451.91,14157.99,14170.03,,158.3443,ok
2022-12-21,154.859039,144.726432,259367861.3,242397121.49,16970739.81,167486421.0,157.249047,157.046537,92000370.96,91881890.57,118480.39,58506155.0,155.477777,147.915926,351368232.26,334279012.06,17089220.2,225992576.0,14205.06,14291.98,14197.86,14234.4,,159.464,ok
2022-12-22,156.881392,146.782366,262946849.25,246020003.46,16926845.79,167608692.0,159.702477,159.495762,94129647.69,94007808.65,121839.04,58940631.0,157.615345,150.089971,357076496.94,340027812.11,17048684.83,226549323.0,14323.04,14442.94,14323.04,14442.94,,161.5975,ok
2022-12-23,156.276947,146.220869,262305833.23,245427029.05,16878804.18,167846786.0,159.189674,158.980221,94199621.83,94075679.33,123942.5,59174455.0,157.036167,149.546671,356505455.06,339502708.38,17002746.68,227021241.0,14318.12,14318.12,14192.98,14271.63,,160.7808,ok
2022-12-26,155.837619,145.758726,262140422.42,245186330.58,16954091.84,168213827.0,158.652981,158.443988,94534768.76,94410238.11,124530.65,59585876.0,156.574037,149.076827,356675191.18,339596568.69,17078622.49,227799703.0,14271.2,14301.11,14253.2,14285.13,,160.1706,ok
2022-12-27,156.701713,146.457123,263581656.64,246349644.1,17232012.54,168205983.0,160.190991,159.977475,95188304.34,95061429.78,126874.56,59421759.0,157.612582,149.986584,358769960.98,341411073.88,17358887.1,227627742.0,14310.19,14410.24,14310.19,14328.43,,161.0822,ok
2022-12-28,154.050451,143.773312,257830983.9,240630352.59,17200631.31,167367886.0,156.862644,156.633947,92638409.1,92503347.86,135061.24,59057024.0,154.783938,147.127673,350469393.0,333133700.45,17335692.55,226424910.0,14249.83,14249.83,14119.3,14173.1,,158.2341,ok
2022-12-29,154.16225,143.931956,257732696.63,240629410.19,17103286.44,167182755.0,156.41193,156.182591,92176494.21,92041340.2,135154.01,58931882.0,154.74858,147.124819,349909190.84,332670750.39,17238440.45,226114637.0,14097.51,14120.57,13981.63,14085.02,,158.3763,ok
2022-12-30,154.51191,144.187399,257311963.33,240118336.4,17193626.93,166532123.0,156.918444,156.685278,92467775.81,92330376.95,137398.86,58927283.0,155.140894,147.453912,349779739.14,332448713.35,17331025.79,225459406.0,14183.52,14248.9,14137.69,14137.69,,158.6709,ok
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230102: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-03,156.263751,145.929665,259077620.37,241944214.05,17133406.32,165795086.0,159.10895,158.872302,93551294.28,93412152.39,139141.89,58797003.0,157.008609,149.317978,352628914.65,335356366.44,17272548.21,224592089.0,14108.16,14237.94,14001.97,14224.12,,160.5894,ok
2023-01-04,156.367564,146.085233,259693983.95,242617172.26,17076811.69,166079190.0,159.780897,159.54094,94241511.46,94099980.7,141530.76,58981714.0,157.262096,149.61157,353935495.41,336717152.96,17218342.45,225060904.0,14186.95,14257.45,14177.97,14199.13,,160.5886,ok
2023-01-05,156.495392,146.273901,258854145.55,241947095.44,16907050.11,165406880.0,159.479637,159.247598,94389767.61,94252433.25,137334.36,59186094.0,157.281818,149.692808,353243913.16,336199528.69,17044384.47,224592974.0,14285.12,14357.6,14270.93,14301.05,,160.5249,ok
2023-01-06,157.863205,147.559359,259492415.68,242555157.52,16937258.16,164378023.0,160.682004,160.450205,94548726.74,94412330.81,136395.93,58842138.0,158.606257,150.957461,354041142.42,336967488.33,17073654.09,223220161.0,14278.52,14384.92,14278.52,14373.34,,161.9646,ok
2023-01-09,160.092612,149.873505,260310384.33,243694128.33,16616256.0,162599873.0,162.85878,162.616874,95715023.6,95572850.98,142172.62,58771792.0,160.827,153.256732,356025407.93,339266979.31,16758428.62,221371665.0,14504.47,14752.21,14504.47,14752.21,,164.4699,ok
2023-01-10,159.901373,149.71774,257472629.27,241074980.18,16397649.09,161019649.0,162.426885,162.180702,94971889.75,94827945.12,143944.63,58470548.0,160.57415,153.03778,352444519.02,335902925.3,16541593.72,219490197.0,14796.27,14816.13,14728.56,14802.96,,164.3135,ok
2023-01-11,159.737125,149.687394,256097147.51,239985005.22,16112142.29,160324125.0,162.420486,162.177482,94569941.84,94428451.81,141490.03,58225378.0,160.452019,153.01497,350667089.35,334413457.03,16253632.32,218549503.0,14822.86,14842.74,14734.44,14751.44,,164.2133,ok
2023-01-12,159.076872,149.010635,253286839.47,237259082.85,16027756.62,159222919.0,160.493254,160.241727,92522975.78,92377972.77,145003.01,57649137.0,159.453376,151.996095,345809815.25,329637055.62,16172759.63,216872056.0,14780.58,14813.31,14700.73,14731.64,,163.2268,ok
2023-01-13,158.088371,148.187537,248078391.25,232541619.89,15536771.36,156923871.0,159.63006,159.383012,91479171.1,91337595.8,141575.3,57306983.0,158.500774,151.182339,339557562.35,323879215.69,15678346.66,214230854.0,14923.05,14962.31,14822.15,14824.13,,162.304,ok
2023-01-16,159.506438,149.579376,246012691.86,230701817.07,15310874.79,154233707.0,161.473547,161.22146,91649409.1,91506329.51,143079.59,56758157.0,160.035603,152.711171,337662100.96,322208146.58,15453954.38,210991864.0,14895.26,14960.92,14895.26,14927.01,,163.1552,ok
2023-01-17,160.057302,150.037798,243263186.63,228035036.94,15228149.69,151985060.0,161.895926,161.655987,90513999.66,90379852.75,134146.91,55908757.0,160.551762,153.16227,333777186.29,318414889.69,15362296.6,207893817.0,14922.34,14945.23,14884.78,14932.93,,163.5108,ok
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230118: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230119: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230120: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230123: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230124: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230125: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230126: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230127: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-01-30,164.373231,154.423567,248440309.62,233401987.07,15038322.55,151144020.0,165.979931,165.711602,93241506.76,93090769.15,150737.61,56176374.0,164.808589,157.482219,341681816.38,326492756.22,15189060.16,207320394.0,15291.53,15493.82,15291.53,15493.82,,167.6511,ok
2023-01-31,165.118563,155.242594,251727776.63,236671591.35,15056185.28,152452742.0,168.618586,168.350416,95657187.13,95505054.89,152132.24,56729919.0,166.067762,158.797409,347384963.76,332176646.24,15208317.52,209182661.0,15419.21,15441.98,15265.2,15265.2,,168.5432,ok
2023-02-01,166.989929,157.015864,256153419.5,240853749.31,15299670.19,153394532.0,170.236036,169.972536,96665051.56,96515428.57,149622.99,56782955.0,167.866919,160.516325,352818471.06,337369177.88,15449293.18,210177487.0,15346.35,15420.13,15291.68,15420.13,,170.1288,ok
2023-02-02,168.832455,158.726052,259839387.69,244285260.29,15554127.4,153903696.0,172.681624,172.415044,98606401.6,98454176.25,152225.35,57103008.0,169.874124,162.430591,358445789.29,342739436.54,15706352.75,211006704.0,15508.83,15602.09,15496.52,15595.16,,172.1277,ok
2023-02-03,167.713784,157.57432,258300319.99,242684271.35,15616048.64,154012577.0,171.756927,171.467411,98446455.72,98280512.77,165942.95,57317313.0,168.810373,161.342432,356746775.71,340964784.12,15781991.59,211329890.0,15591.95,15617.73,15504.03,15602.66,,170.925,ok
2023-02-06,166.479076,156.344299,258710695.98,242961118.48,15749577.5,155401329.0,171.432798,171.145217,98304896.15,98139988.21,164907.94,57343109.0,167.814301,160.333737,357015592.13,341101106.69,15914485.44,212744438.0,15514.8,15514.8,15392.82,15392.82,,169.2501,ok
2023-02-07,166.908835,156.765222,260333695.07,244512338.95,15821356.12,155973586.0,173.322795,173.028844,99646739.51,99477741.15,168998.36,57491999.0,168.636286,161.145451,359980434.58,343990080.1,15990354.48,213465585.0,15376.12,15462.1,15363.65,15400.91,,169.5889,ok
2023-02-08,168.593577,158.42559,263628477.74,247728875.17,15899602.57,156369230.0,174.571894,174.280858,101433867.88,101264763.38,169104.5,58104352.0,170.213199,162.721038,365062345.62,348993638.55,16068707.07,214473582.0,15538.71,15631.22,15520.05,15618.17,,170.7832,ok
2023-02-09,168.155236,158.005844,264029506.46,248093405.08,15936101.38,157015335.0,174.557649,174.266829,102227850.69,102057535.4,170315.29,58563948.0,169.894506,162.423279,366257357.15,350150940.48,16106416.67,215579283.0,15590.0,15617.34,15553.84,15598.71,,169.9546,ok
2023-02-10,166.094543,155.886278,260589151.0,244573194.3,16015956.7,156892061.0,171.876346,171.581608,100513478.11,100341114.96,172363.15,58480111.0,167.664479,160.148039,361102629.11,344914309.26,16188319.85,215372172.0,15627.33,15628.3,15546.11,15586.65,,167.7023,ok
2023-02-13,165.358101,155.241189,259726273.42,243835742.34,15890531.08,157068974.0,170.789643,170.484966,100003689.22,99825289.59,178399.63,58553720.0,166.833071,159.380734,359729962.64,343661031.93,16068930.71,215622694.0,15564.76,15569.99,15465.56,15544.28,,166.7615,ok
2023-02-14,166.592546,156.30693,262783695.33,246559125.81,16224569.52,157740368.0,170.708491,170.396126,99845747.31,99663047.88,182699.43,58489034.0,167.70589,160.117991,362629442.64,346222173.69,16407268.95,216229402.0,15584.74,15669.63,15584.74,15654.48,,167.9179,ok
2023-02-15,166.547864,156.209103,261962454.23,245700658.95,16261795.28,157289591.0,170.41557,170.095982,100806862.85,100617815.16,189047.69,59153552.0,167.604902,160.004364,362769317.08,346318474.11,16450842.97,216443143.0,15497.67,15553.68,15388.85,15432.89,,167.3127,ok
2023-02-16,168.953713,158.57727,266453138.87,250088681.05,16364457.82,157707773.0,173.522876,173.167207,102652472.0,102442065.74,210406.26,59157890.0,170.200116,162.557199,369105610.87,352530746.79,16574864.08,216865663.0,15474.46,15585.48,15474.46,15550.5,,169.7602,ok
2023-02-17,168.681681,158.358482,268598293.88,252160269.28,16438024.6,159233826.0,174.327776,173.962108,103509916.49,103292795.57,217120.92,59376606.0,170.215212,162.59657,372108210.37,355453064.85,16655145.52,218610432.0,15503.75,15503.75,15418.43,15479.7,,169.4229,ok
2023-02-20,170.303222,160.032491,273482006.03,256988718.15,16493287.88,160585339.0,175.420205,175.058817,104950574.0,104734362.22,216211.78,59828099.0,171.692154,164.111174,378432580.03,361723080.37,16709499.66,220413438.0,15452.01,15575.32,15436.66,15551.23,,170.5152,ok
2023-02-21,171.286534,161.050945,276500901.42,259978004.38,16522897.04,161425942.0,175.915509,175.546574,104678704.98,104459169.59,219535.39,59505103.0,172.533293,164.955167,381179606.4,364437173.97,16742432.43,220931045.0,15535.64,15567.74,15496.73,15563.0,,171.2305,ok
2023-02-22,168.992647,158.756214,273582348.97,257010578.13,16571770.84,161890090.0,172.741273,172.339642,103259346.91,103019264.59,240082.32,59776882.0,170.003538,162.419254,376841695.88,360029842.72,16811853.16,221666972.0,15541.17,15541.17,15345.93,15418.77,,168.5892,ok
2023-02-23,171.583028,161.178898,278289842.71,261415424.84,16874417.87,162189609.0,175.227493,174.819255,105226737.71,104981584.78,245152.93,60051500.0,172.567795,164.864642,383516580.42,366397009.62,17119570.8,222241109.0,15463.46,15657.63,15463.46,15615.41,,171.1261,ok
2023-02-24,169.883029,159.400694,275793577.76,258776216.97,17017360.79,162343219.0,173.344124,172.964324,104238388.31,104010000.21,228388.1,60133788.0,170.818536,163.066836,380031966.07,362786217.18,17245748.89,222477007.0,15669.88,15717.96,15503.79,15503.79,,169.3562,ok
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230227: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20230228: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2023-03-01,170.156779,159.794786,276506934.4,259668562.27,16838372.13,162501274.0,173.74359,173.345037,104874304.57,104633731.97,240572.6,60361539.0,171.128253,163.464819,381381238.97,364302294.24,17078944.73,222862813.0,15435.38,15617.03,15387.38,15598.49,,169.4083,ok
2023-03-02,170.639624,160.304713,279136758.38,262230641.19,16906117.19,163582615.0,174.55781,174.15198,106063212.53,105816625.43,246587.1,60761081.0,171.700822,164.055096,385199970.91,368047266.62,17152704.29,224343696.0,15580.28,15618.06,15492.37,15598.72,,169.864,ok
2023-03-03,170.902894,160.588521,280357529.46,263437323.05,16920206.41,164044928.0,175.266906,174.809887,107495577.15,107215275.42,280301.73,61332501.0,172.090483,164.458615,387853106.61,370652598.47,17200508.14,225377429.0,15621.36,15713.42,15606.85,15608.42,,170.1337,ok
2023-03-06,173.064746,162.795435,285780311.93,268822687.49,16957624.44,165129131.0,177.521762,177.076206,108867732.52,108594488.71,273243.81,61326415.0,174.271751,166.66281,394648044.45,377417176.2,17230868.25,226455546.0,15675.28,15818.88,15675.28,15763.51,,171.9185,ok
2023-03-07,173.286315,162.940601,287138594.02,269995556.63,17143037.39,165701829.0,177.524995,177.079598,109906159.51,109630412.87,275746.64,61910245.0,174.439232,166.786394,397044753.53,379625969.5,17418784.03,227612074.0,15763.87,15879.16,15749.04,15857.89,,171.9696,ok
2023-03-08,173.153198,162.811222,289124510.7,271855878.88,17268631.82,166976131.0,177.72691,177.297749,110919277.48,110651438.39,267839.09,62409951.0,174.397585,166.752627,400043788.18,382507317.27,17536470.91,229386082.0,15819.18,15821.49,15740.98,15818.2,,171.8281,ok
2023-03-09,172.43248,162.071616,290900445.97,273421256.1,17479189.87,168703974.0,176.635919,176.212421,110464496.62,110199649.82,264846.8,62537958.0,173.569274,165.895909,401364942.59,383620905.92,17744036.67,231241932.0,15827.98,15878.75,15770.66,15770.66,,170.938,ok
2023-03-10,168.808373,158.216128,282223953.48,264515203.12,17708750.36,167185992.0,171.652241,171.224452,105926257.93,105662270.56,263987.37,61709802.0,169.575074,161.723144,388150211.41,370177473.68,17972737.73,228895794.0,15729.29,15729.29,15488.71,15526.2,,167.0993,ok
2023-03-13,168.976441,158.396652,283948326.5,266170028.5,17778298.0,168040186.0,170.471396,170.032499,104473244.81,104204267.09,268977.72,61284912.0,169.375953,161.506219,388421571.31,370374295.59,18047275.72,229325098.0,15514.03,15571.17,15349.67,15560.49,,167.0342,ok
2023-03-14,166.903952,156.350318,281381333.95,263589092.59,17792241.36,168588779.0,169.072112,168.624218,104212947.37,103936873.5,276073.87,61638165.0,167.484428,159.636383,385594281.32,367525966.09,18068315.23,230226944.0,15517.74,15517.74,15348.12,15360.42,,164.9556,ok
2023-03-15,167.469697,156.749059,282361790.64,264286289.84,18075500.8,168604706.0,170.212546,169.762363,105057978.3,104780117.8,277860.5,61721642.0,168.204711,160.236296,387419768.94,369066407.64,18353361.3,230326348.0,15425.99,15526.73,15387.59,15387.59,,165.5131,ok
2023-03-16,165.229253,154.286158,276721187.34,258394007.18,18327180.16,167477116.0,167.495171,167.043659,102794792.68,102517692.05,277100.63,61371795.0,165.836918,157.707414,379515980.02,360911699.23,18604280.79,228848911.0,15334.25,15334.25,15186.74,15221.12,,163.1627,ok
2023-03-17,167.987846,156.900768,282261066.6,263632037.01,18629029.59,168024695.0,170.402715,169.963409,105259907.58,104988542.93,271364.65,61771262.0,168.636985,160.412126,387520974.18,368620579.94,18900394.24,229795957.0,15337.97,15452.96,15337.97,15452.96,,165.9231,ok
2023-03-20,168.785413,157.776565,284718265.54,266147820.88,18570444.66,168686535.0,171.920933,171.478324,106892249.32,106617055.97,275193.35,62175238.0,169.629865,161.466696,391610514.86,372764876.85,18845638.01,230861773.0,15454.75,15488.98,15399.07,15419.97,,167.0294,ok
2023-03-21,169.378303,158.309385,287815892.12,269007045.79,18808846.33,169924888.0,172.644467,172.200406,108077142.16,107799155.28,277986.88,62600988.0,170.257625,162.049148,395893034.28,376806201.07,19086833.21,232525876.0,15437.95,15547.97,15437.95,15513.45,,167.6023,ok
2023-03-22,170.534933,159.474057,289969568.25,271162175.22,18807393.03,170035290.0,175.943967,175.499082,111695073.37,111412645.69,282427.68,63483321.0,172.005409,163.830548,401664641.62,382574820.91,19089820.71,233518611.0,15535.17,15760.46,15535.17,15760.46,,168.6902,ok
2023-03-23,170.95956,159.963632,291447423.81,272701850.56,18745573.25,170477406.0,176.657858,176.235007,113421297.82,113149810.85,271486.97,64203936.0,172.518496,164.415142,404868721.63,385851661.41,19017060.22,234681342.0,15711.6,15882.75,15680.84,15863.95,,168.9232,ok
2023-03-24,171.150903,160.213473,292479726.94,273788755.93,18690971.01,170889970.0,177.381928,176.958201,115675642.07,115399318.23,276323.84,65212755.0,172.871943,164.838451,408155369.01,389188074.16,18967294.85,236102725.0,15869.84,15921.97,15845.99,15914.7,,169.0662,ok
2023-03-27,170.510824,159.586663,292623604.11,273876011.4,18747592.71,171615852.0,177.173506,176.772233,115856133.23,115593735.37,262397.86,65391342.0,172.349088,164.328238,408479737.34,389469746.77,19009990.57,237007194.0,15873.67,15902.06,15821.63,15830.31,,168.4612,ok
2023-03-28,167.852448,156.963638,286278925.08,267707633.52,18571291.56,170553917.0,173.644856,173.227843,112851972.4,112580955.1,271017.3,64990104.0,169.45066,161.451175,399130897.48,380288588.62,18842308.86,235544021.0,15790.7,15846.54,15685.59,15701.48,,165.8548,ok
2023-03-29,168.037623,157.071186,285692964.73,267048129.0,18644835.73,170017261.0,173.825414,173.397001,113023184.2,112744625.02,278559.18,65021093.0,169.63876,161.587565,398716148.93,379792754.02,18923394.91,235038354.0,15766.29,15811.2,15681.1,15769.76,,165.8099,ok
2023-03-30,169.072416,158.123281,287816499.61,269177494.58,18639005.03,170232677.0,175.336356,174.9138,114426671.42,114150905.95,275765.47,65261235.0,170.80831,162.776353,402243171.03,383328400.53,18914770.5,235493912.0,15824.65,15885.21,15791.75,15849.43,,166.8605,ok
